wave,var_name,label,var_lower,label_lower
W7,R07_AG1043TC_C,R07_AG1043TC_C: Amount usually paid for a single traditional cigar - Cents,r07_ag1043tc_c,r07_ag1043tc_c: amount usually paid for a single traditional cigar - cents
W7,R07_AG9040TC,R07_AG9040TC: Group in picture most like traditional cigar usually/last smoked,r07_ag9040tc,r07_ag9040tc: group in picture most like traditional cigar usually/last smoked
W7,R07_AG1047TC,R07_AG1047TC: Have a regular brand of traditional cigars you usually smoke/smoke,r07_ag1047tc,r07_ag1047tc: have a regular brand of traditional cigars you usually smoke/smoke
W7,R07_AG1050TC,R07_AG1050TC: Regular/last brand of traditional cigars smoked was flavored to ta,r07_ag1050tc,r07_ag1050tc: regular/last brand of traditional cigars smoked was flavored to ta
W7,R07_AG1012TC_01,R07_AG1012TC_01: Traditional cigar flavor usually/last smoked: Menthol,r07_ag1012tc_01,r07_ag1012tc_01: traditional cigar flavor usually/last smoked: menthol
W7,R07_AG1012TC_02,R07_AG1012TC_02: Traditional cigar flavor usually/last smoked: Mint,r07_ag1012tc_02,r07_ag1012tc_02: traditional cigar flavor usually/last smoked: mint
W7,R07_AG1012TC_03,R07_AG1012TC_03: Traditional cigar flavor usually/last smoked: Clove or spice,r07_ag1012tc_03,r07_ag1012tc_03: traditional cigar flavor usually/last smoked: clove or spice
W7,R07_AG1012TC_04,R07_AG1012TC_04: Traditional cigar flavor usually/last smoked: Fruit,r07_ag1012tc_04,r07_ag1012tc_04: traditional cigar flavor usually/last smoked: fruit
W7,R07_AG1012TC_05,R07_AG1012TC_05: Traditional cigar flavor usually/last smoked: Chocolate,r07_ag1012tc_05,r07_ag1012tc_05: traditional cigar flavor usually/last smoked: chocolate
W7,R07_AG1012TC_06,R07_AG1012TC_06: Traditional cigar flavor usually/last smoked: An alcoholic drin,r07_ag1012tc_06,r07_ag1012tc_06: traditional cigar flavor usually/last smoked: an alcoholic drin
W7,R07_AG1012TC_07,R07_AG1012TC_07: Traditional cigar flavor usually/last smoked: Candy or other sw,r07_ag1012tc_07,r07_ag1012tc_07: traditional cigar flavor usually/last smoked: candy or other sw
W7,R07_AG1012TC_08,R07_AG1012TC_08: Traditional cigar flavor usually/last smoked: Some other flavor,r07_ag1012tc_08,r07_ag1012tc_08: traditional cigar flavor usually/last smoked: some other flavor
W7,R07_AG1945TC,R07_AG1945TC: Know the name of brand of traditional cigars usually/last smoked,r07_ag1945tc,r07_ag1945tc: know the name of brand of traditional cigars usually/last smoked
W7,R07_AG1048TC_BRAND,R07_AG1048TC_BRAND: Brand of traditional cigars usually/last smoked,r07_ag1048tc_brand,r07_ag1048tc_brand: brand of traditional cigars usually/last smoked
W7,R07_AG1070TC_PRODUCT,R07_AG1070TC_PRODUCT: Sub-brand of traditional cigar product usually/last smoked,r07_ag1070tc_product,r07_ag1070tc_product: sub-brand of traditional cigar product usually/last smoked
W7,R07_AG1051TC_NN,R07_AG1051TC_NN: How long smoked regular brand of traditional cigar - Number,r07_ag1051tc_nn,r07_ag1051tc_nn: how long smoked regular brand of traditional cigar - number
W7,R07_AG1051TC_UN,R07_AG1051TC_UN: How long smoked regular brand of traditional cigar - Unit,r07_ag1051tc_un,r07_ag1051tc_un: how long smoked regular brand of traditional cigar - unit
W7,R07_AG0104TC,R07_AG0104TC: Brand of very last traditional cigar smoked is same as brand regul,r07_ag0104tc,r07_ag0104tc: brand of very last traditional cigar smoked is same as brand regul
W7,R07_AG1060TC_RANDOM_01,R07_AG1060TC_RANDOM_01: AG1060TC series random question 1,r07_ag1060tc_random_01,r07_ag1060tc_random_01: ag1060tc series random question 1
W7,R07_AG1060TC_RANDOM_02,R07_AG1060TC_RANDOM_02: AG1060TC series random question 2,r07_ag1060tc_random_02,r07_ag1060tc_random_02: ag1060tc series random question 2
W7,R07_AG1060TC_RANDOM_03,R07_AG1060TC_RANDOM_03: AG1060TC series random question 3,r07_ag1060tc_random_03,r07_ag1060tc_random_03: ag1060tc series random question 3
W7,R07_AG1060TC_RANDOM_04,R07_AG1060TC_RANDOM_04: AG1060TC series random question 4,r07_ag1060tc_random_04,r07_ag1060tc_random_04: ag1060tc series random question 4
W7,R07_AG1060TC_RANDOM_05,R07_AG1060TC_RANDOM_05: AG1060TC series random question 5,r07_ag1060tc_random_05,r07_ag1060tc_random_05: ag1060tc series random question 5
W7,R07_AG1060TC_RANDOM_06,R07_AG1060TC_RANDOM_06: AG1060TC series random question 6,r07_ag1060tc_random_06,r07_ag1060tc_random_06: ag1060tc series random question 6
W7,R07_AG1060TC_RANDOM_07,R07_AG1060TC_RANDOM_07: AG1060TC series random question 7,r07_ag1060tc_random_07,r07_ag1060tc_random_07: ag1060tc series random question 7
W7,R07_AG1060TC_RANDOM_08,R07_AG1060TC_RANDOM_08: AG1060TC series random question 8,r07_ag1060tc_random_08,r07_ag1060tc_random_08: ag1060tc series random question 8
W7,R07_AG1060TC,R07_AG1060TC: Smoke/smoked traditional cigars because: They are/were affordable,r07_ag1060tc,r07_ag1060tc: smoke/smoked traditional cigars because: they are/were affordable
W7,R07_AG1085TC,R07_AG1085TC: Smoke/smoked traditional cigars because: Can/could smoke them in p,r07_ag1085tc,r07_ag1085tc: smoke/smoked traditional cigars because: can/could smoke them in p
W7,R07_AG1062TC,R07_AG1062TC: Smoke/smoked traditional cigars because:  They might be/have been,r07_ag1062tc,r07_ag1062tc: smoke/smoked traditional cigars because:  they might be/have been
W7,R07_AG1075TC,R07_AG1075TC: Smoke/smoked traditional cigars because: Might be/have been less h,r07_ag1075tc,r07_ag1075tc: smoke/smoked traditional cigars because: might be/have been less h
W7,R07_AG1063TC,R07_AG1063TC: Smoke/smoked traditional cigars because: They come/came in flavors,r07_ag1063tc,r07_ag1063tc: smoke/smoked traditional cigars because: they come/came in flavors
W7,R07_AG1064TC,R07_AG1064TC: Smoke/smoked traditional cigars because: Smoking them helps people,r07_ag1064tc,r07_ag1064tc: smoke/smoked traditional cigars because: smoking them helps people
W7,R07_AG1066TC,R07_AG1066TC: Smoke/smoked traditional cigars because: Smoking it feels/felt lik,r07_ag1066tc,r07_ag1066tc: smoke/smoked traditional cigars because: smoking it feels/felt lik
W7,R07_AG1077TC,R07_AG1077TC: Smoke/smoked traditional cigars because: Smoking traditional cigar,r07_ag1077tc,r07_ag1077tc: smoke/smoked traditional cigars because: smoking traditional cigar
W7,R07_AG1080TC,R07_AG1080TC: Smoke/smoked traditional cigars as a way of cutting down on cigare,r07_ag1080tc,r07_ag1080tc: smoke/smoked traditional cigars as a way of cutting down on cigare
W7,R07_AG1082TC,R07_AG1082TC: Smoking/smoked traditional cigars as a way to quit smoking cigaret,r07_ag1082tc,r07_ag1082tc: smoking/smoked traditional cigars as a way to quit smoking cigaret
W7,R07_AG1139TC,R07_AG1139TC: Level of agreement: It is/was easier to talk and get along with ot,r07_ag1139tc,r07_ag1139tc: level of agreement: it is/was easier to talk and get along with ot
W7,R07_AG1140TC,R07_AG1140TC: Level of agreement: Feel/felt more confident with other people whi,r07_ag1140tc,r07_ag1140tc: level of agreement: feel/felt more confident with other people whi
W7,R07_AG1141TC,R07_AG1141TC: Level of agreement: Smoke/smoked traditional cigars much more when,r07_ag1141tc,r07_ag1141tc: level of agreement: smoke/smoked traditional cigars much more when
W7,R07_AG1144TC,R07_AG1144TC: Self-perception of harmfulness of smoking traditional cigars to ow,r07_ag1144tc,r07_ag1144tc: self-perception of harmfulness of smoking traditional cigars to ow
W7,R07R_A_AG1006CG,R07R_A_AG1006CG: DERIVED - Age group when you first smoked part or all of a ciga,r07r_a_ag1006cg,r07r_a_ag1006cg: derived - age group when you first smoked part or all of a ciga
W7,R07_AG1005CG,R07_AG1005CG: Number of cigarillos smoked in entire life,r07_ag1005cg,r07_ag1005cg: number of cigarillos smoked in entire life
W7,R07_AG1100CG,R07_AG1100CG: Ever smoked cigarillos fairly regularly,r07_ag1100cg,r07_ag1100cg: ever smoked cigarillos fairly regularly
W7,R07R_A_AG1007CG,R07R_A_AG1007CG: DERIVED - Age group when you first started smoking cigarillos f,r07r_a_ag1007cg,r07r_a_ag1007cg: derived - age group when you first started smoking cigarillos f
W7,R07R_A_AG1020CG,R07R_A_AG1020CG: DERIVED - Age group when you first started smoking cigarillos e,r07r_a_ag1020cg,r07r_a_ag1020cg: derived - age group when you first started smoking cigarillos e
W7,R07_AG1008CG,"R07_AG1008CG: When first started smoking cigarillos, smoked cigarillos flavored",r07_ag1008cg,"r07_ag1008cg: when first started smoking cigarillos, smoked cigarillos flavored"
W7,R07_AG1011CG_01,R07_AG1011CG_01: Flavor of cigarillo when first started smoking: Menthol,r07_ag1011cg_01,r07_ag1011cg_01: flavor of cigarillo when first started smoking: menthol
W7,R07_AG1011CG_02,R07_AG1011CG_02: Flavor of cigarillo when first started smoking: Mint,r07_ag1011cg_02,r07_ag1011cg_02: flavor of cigarillo when first started smoking: mint
W7,R07_AG1011CG_03,R07_AG1011CG_03: Flavor of cigarillo when first started smoking: Clove or spice,r07_ag1011cg_03,r07_ag1011cg_03: flavor of cigarillo when first started smoking: clove or spice
W7,R07_AG1011CG_04,R07_AG1011CG_04: Flavor of cigarillo when first started smoking: Fruit,r07_ag1011cg_04,r07_ag1011cg_04: flavor of cigarillo when first started smoking: fruit
W7,R07_AG1011CG_05,R07_AG1011CG_05: Flavor of cigarillo when first started smoking: Chocolate,r07_ag1011cg_05,r07_ag1011cg_05: flavor of cigarillo when first started smoking: chocolate
W7,R07_AG1011CG_06,R07_AG1011CG_06: Flavor of cigarillo when first started smoking: An alcoholic dr,r07_ag1011cg_06,r07_ag1011cg_06: flavor of cigarillo when first started smoking: an alcoholic dr
W7,R07_AG1011CG_07,R07_AG1011CG_07: Flavor of cigarillo when first started smoking: Candy or other,r07_ag1011cg_07,r07_ag1011cg_07: flavor of cigarillo when first started smoking: candy or other
W7,R07_AG1011CG_08,R07_AG1011CG_08: Flavor of cigarillo when first started smoking: Some other flav,r07_ag1011cg_08,r07_ag1011cg_08: flavor of cigarillo when first started smoking: some other flav
W7,R07_AG1025CG_RS,"R07_AG1025CG_RS: Around this time 12 months ago, smoked cigarillos every day, so",r07_ag1025cg_rs,"r07_ag1025cg_rs: around this time 12 months ago, smoked cigarillos every day, so"
W7,R07_AG1021CG,R07_AG1021CG: Average number of cigarillos now smoked each day,r07_ag1021cg,r07_ag1021cg: average number of cigarillos now smoked each day
W7,R07_AG1022CG,"R07_AG1022CG: In past 30 days, number of days smoked cigarillos",r07_ag1022cg,"r07_ag1022cg: in past 30 days, number of days smoked cigarillos"
W7,R07_AG9029CG_NN,"R07_AG9029CG_NN: Time since last smoked cigarillos - Number (Current smokers, no",r07_ag9029cg_nn,"r07_ag9029cg_nn: time since last smoked cigarillos - number (current smokers, no"
W7,R07_AG9029CG_UN,"R07_AG9029CG_UN: Time since last smoked cigarillos - Unit (Current smokers, no p",r07_ag9029cg_un,"r07_ag9029cg_un: time since last smoked cigarillos - unit (current smokers, no p"
W7,R07_AG1023CG,"R07_AG1023CG: In past 30 days, average number of cigarillos smoked per day on da",r07_ag1023cg,"r07_ag1023cg: in past 30 days, average number of cigarillos smoked per day on da"
W7,R07_AG1024CG_NN,R07_AG1024CG_NN: Time to first cigarillo after waking on days smoked - Number (c,r07_ag1024cg_nn,r07_ag1024cg_nn: time to first cigarillo after waking on days smoked - number (c
W7,R07_AG1024CG_UN,R07_AG1024CG_UN: Time to first cigarillo after waking on days smoked - Unit (cur,r07_ag1024cg_un,r07_ag1024cg_un: time to first cigarillo after waking on days smoked - unit (cur
W7,R07_AG1092CG,R07_AG1092CG: Smoke first cigarillo of the day within 30 minutes after waking (c,r07_ag1092cg,r07_ag1092cg: smoke first cigarillo of the day within 30 minutes after waking (c
W7,R07_AG0100CG,R07_AG0100CG: When last smoked a cigarillo,r07_ag0100cg,r07_ag0100cg: when last smoked a cigarillo
W7,R07_AG0102CG,R07_AG0102CG: Time period of day when you last smoked a cigarillo,r07_ag0102cg,r07_ag0102cg: time period of day when you last smoked a cigarillo
W7,R07_AG0103CG,R07_AG0103CG: Number of cigarillos smoked today/yesterday/day before yesterday,r07_ag0103cg,r07_ag0103cg: number of cigarillos smoked today/yesterday/day before yesterday
W7,R07_AG1130CG,"R07_AG1130CG: In past 30 days, any of the cigarillos smoked flavored to taste li",r07_ag1130cg,"r07_ag1130cg: in past 30 days, any of the cigarillos smoked flavored to taste li"
W7,R07_AG1131CG_01,"R07_AG1131CG_01: In past 30 days, cigarillo flavor smoked: Menthol",r07_ag1131cg_01,"r07_ag1131cg_01: in past 30 days, cigarillo flavor smoked: menthol"
W7,R07_AG1131CG_02,"R07_AG1131CG_02: In past 30 days, cigarillo flavor smoked: Mint",r07_ag1131cg_02,"r07_ag1131cg_02: in past 30 days, cigarillo flavor smoked: mint"
W7,R07_AG1131CG_03,"R07_AG1131CG_03: In past 30 days, cigarillo flavor smoked: Clove or spice",r07_ag1131cg_03,"r07_ag1131cg_03: in past 30 days, cigarillo flavor smoked: clove or spice"
W7,R07_AG1131CG_04,"R07_AG1131CG_04: In past 30 days, cigarillo flavor smoked: Fruit",r07_ag1131cg_04,"r07_ag1131cg_04: in past 30 days, cigarillo flavor smoked: fruit"
W7,R07_AG1131CG_05,"R07_AG1131CG_05: In past 30 days, cigarillo flavor smoked: Chocolate",r07_ag1131cg_05,"r07_ag1131cg_05: in past 30 days, cigarillo flavor smoked: chocolate"
W7,R07_AG1131CG_06,"R07_AG1131CG_06: In past 30 days, cigarillo flavor smoked: An alcoholic drink",r07_ag1131cg_06,"r07_ag1131cg_06: in past 30 days, cigarillo flavor smoked: an alcoholic drink"
W7,R07_AG1131CG_07,"R07_AG1131CG_07: In past 30 days, cigarillo flavor smoked: Candy or other sweets",r07_ag1131cg_07,"r07_ag1131cg_07: in past 30 days, cigarillo flavor smoked: candy or other sweets"
W7,R07_AG1131CG_08,"R07_AG1131CG_08: In past 30 days, cigarillo flavor smoked: Some other flavor",r07_ag1131cg_08,"r07_ag1131cg_08: in past 30 days, cigarillo flavor smoked: some other flavor"
W7,R07_AG1147CG,R07_AG1147CG: How often smoked flavored cigarillos on days smoked in past 30 day,r07_ag1147cg,r07_ag1147cg: how often smoked flavored cigarillos on days smoked in past 30 day
W7,R07_AG1133CG,"R07_AG1133CG: In past 30 days, flavor of cigarillo smoked most often",r07_ag1133cg,"r07_ag1133cg: in past 30 days, flavor of cigarillo smoked most often"
W7,R07_AG1142CG,R07_AG1142CG: Anyone sell you cigarillos in the past 30 days,r07_ag1142cg,r07_ag1142cg: anyone sell you cigarillos in the past 30 days
W7,R07_AG1123CG,"R07_AG1123CG: In past 30 days, someone refused to sell you cigarillos because of",r07_ag1123cg,"r07_ag1123cg: in past 30 days, someone refused to sell you cigarillos because of"
W7,R07_AG1030CG,R07_AG1030CG: How you usually buy/bought your cigarillos,r07_ag1030cg,r07_ag1030cg: how you usually buy/bought your cigarillos
W7,R07_AG1118CG,R07_AG1118CG: How you usually get your own cigarillos,r07_ag1118cg,r07_ag1118cg: how you usually get your own cigarillos
W7,R07_AG1032CG,R07_AG1032CG: Geographic area where you usually buy/bought your cigarillos,r07_ag1032cg,r07_ag1032cg: geographic area where you usually buy/bought your cigarillos
W7,R07_AG1033CG,R07_AG1033CG: Retail location where your cigarillos are purchased most of the ti,r07_ag1033cg,r07_ag1033cg: retail location where your cigarillos are purchased most of the ti
W7,R07_AG1039CG,"R07_AG1039CG: Usually buy/bought cigarillos by the box, pack or as singles",r07_ag1039cg,"r07_ag1039cg: usually buy/bought cigarillos by the box, pack or as singles"
W7,R07_AG1040CG,R07_AG1040CG: Number of cigarillos that come/came in box or pack usually buy/bou,r07_ag1040cg,r07_ag1040cg: number of cigarillos that come/came in box or pack usually buy/bou
W7,R07_AG1042CG_D,R07_AG1042CG_D: Amount usually paid for a box or pack of cigarillos - Dollars,r07_ag1042cg_d,r07_ag1042cg_d: amount usually paid for a box or pack of cigarillos - dollars
W7,R07_AG1042CG_C,R07_AG1042CG_C: Amount usually paid for a box or pack of cigarillos - Cents,r07_ag1042cg_c,r07_ag1042cg_c: amount usually paid for a box or pack of cigarillos - cents
W7,R07_AG1043CG_D,R07_AG1043CG_D: Amount usually paid for a single cigarillo - Dollars,r07_ag1043cg_d,r07_ag1043cg_d: amount usually paid for a single cigarillo - dollars
W7,R07_AG1043CG_C,R07_AG1043CG_C: Amount usually paid for a single cigarillo - Cents,r07_ag1043cg_c,r07_ag1043cg_c: amount usually paid for a single cigarillo - cents
W7,R07_AG9040CG,R07_AG9040CG: Group in picture most like cigarillo usually/last smoked,r07_ag9040cg,r07_ag9040cg: group in picture most like cigarillo usually/last smoked
W7,R07_AG1047CG,R07_AG1047CG: Have a regular brand of cigarillos you usually smoke/smoked,r07_ag1047cg,r07_ag1047cg: have a regular brand of cigarillos you usually smoke/smoked
W7,R07_AG1050CG,R07_AG1050CG: Regular/last brand of cigarillos smoked was flavored to taste like,r07_ag1050cg,r07_ag1050cg: regular/last brand of cigarillos smoked was flavored to taste like
W7,R07_AG1012CG_01,R07_AG1012CG_01: Cigarillo flavor usually/last smoked: Menthol,r07_ag1012cg_01,r07_ag1012cg_01: cigarillo flavor usually/last smoked: menthol
W7,R07_AG1012CG_02,R07_AG1012CG_02: Cigarillo flavor usually/last smoked: Mint,r07_ag1012cg_02,r07_ag1012cg_02: cigarillo flavor usually/last smoked: mint
W7,R07_AG1012CG_03,R07_AG1012CG_03: Cigarillo flavor usually/last smoked: Clove or spice,r07_ag1012cg_03,r07_ag1012cg_03: cigarillo flavor usually/last smoked: clove or spice
W7,R07_AG1012CG_04,R07_AG1012CG_04: Cigarillo flavor usually/last smoked: Fruit,r07_ag1012cg_04,r07_ag1012cg_04: cigarillo flavor usually/last smoked: fruit
W7,R07_AG1012CG_05,R07_AG1012CG_05: Cigarillo flavor usually/last smoked: Chocolate,r07_ag1012cg_05,r07_ag1012cg_05: cigarillo flavor usually/last smoked: chocolate
W7,R07_AG1012CG_06,R07_AG1012CG_06: Cigarillo flavor usually/last smoked: An alcoholic drink,r07_ag1012cg_06,r07_ag1012cg_06: cigarillo flavor usually/last smoked: an alcoholic drink
W7,R07_AG1012CG_07,R07_AG1012CG_07: Cigarillo flavor usually/last smoked: Candy or other sweets,r07_ag1012cg_07,r07_ag1012cg_07: cigarillo flavor usually/last smoked: candy or other sweets
